,BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE,BANK NAME,OFFICE,DISTRICT,CITY,CITY 2,STD CODE2
49,0,APGB0001048,0,0,HEMAVATHI-515286 AMARAPURAM MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,262223,ANDHRA PRAGATHI GRAMEENA BANK,HEMAVATHI,ANANTAPUR,HEMAVATHI,0,0.0
50,0,APGB0001049,0,0,GARLADINNE (A)-515731 GARLADINNE MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,286479,ANDHRA PRAGATHI GRAMEENA BANK,GARLADINNE,ANANTAPUR,GARLADINNE,0,0.0
51,0,APGB0001050,0,0,BATHALAPALLI-515661 BATHALAPALLI MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,242366,ANDHRA PRAGATHI GRAMEENA BANK,BATHALAPALLI,ANANTAPUR,BATHALAPALLI,0,0.0
52,0,APGB0001051,0,0,THAGGUPARTHY-515741 BELUGUPPA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,201259,ANDHRA PRAGATHI GRAMEENA BANK,THAGGUPARTHI,ANANTAPUR,THAGGUPARTHI,0,0.0
53,0,APGB0001052,0,0,B. PAPPUR-515435 NARPALA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,201221,ANDHRA PRAGATHI GRAMEENA BANK,B.PAPPUR,ANANTAPUR,B.PAPPUR,0,0.0
54,0,APGB0001053,0,0,DADITHOTA-515631 TADIMARRI MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,237267,ANDHRA PRAGATHI GRAMEENA BANK,DADITHOTA,ANANTAPUR,DADITHOTA,0,0.0
55,0,APGB0001054,0,0,DURADAKUNTA-515787 KALYANADURG MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,289866,ANDHRA PRAGATHI GRAMEENA BANK,DURADAKUNTA,ANANTAPUR,DURADAKUNTA,0,0.0
56,0,APGB0001055,0,0,BUDILI-515241 GORANTLA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,246119,ANDHRA PRAGATHI GRAMEENA BANK,BUDILI,ANANTAPUR,BUDILI,0,0.0
57,0,APGB0001056,0,0,AMADAGURU-515566 AMADAGURU MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,243642,ANDHRA PRAGATHI GRAMEENA BANK,AMADAGURU,ANANTAPUR,AMADAGURU,0,0.0
58,0,APGB0001057,0,0,TARIMELA-515611 SINGANAMALA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,285817,ANDHRA PRAGATHI GRAMEENA BANK,TARIMALA,ANANTAPUR,TARIMALA,0,0.0
59,0,APGB0001058,0,0,GANDLAPARTHY-515641 RAPTHADU MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,260252,ANDHRA PRAGATHI GRAMEENA BANK,GANDLAPARTHI,ANANTAPUR,GANDLAPARTHI,0,0.0
60,0,APGB0001059,0,0,KUDAIR-515711 KUDAIR MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,258557,ANDHRA PRAGATHI GRAMEENA BANK,KUDAIR,ANANTAPUR,KUDAIR,0,0.0
61,0,APGB0001060,0,0,RAKETLA-515812 URAVAKONDA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,200033,ANDHRA PRAGATHI GRAMEENA BANK,RAKETLA,ANANTAPUR,RAKETLA,0,0.0
62,0,APGB0001061,0,0,UDDEHAL-515871 BOMMANAHAL MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,239043,ANDHRA PRAGATHI GRAMEENA BANK,UDDEHAL,ANANTAPUR,UDDEHAL,0,0.0
63,0,APGB0001062,0,0,PALTHUR-515870 VIDAPANAKAL MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,258011,ANDHRA PRAGATHI GRAMEENA BANK,PALTHUR,ANANTAPUR,PALTHUR,0,0.0
64,0,APGB0001063,0,0,KANAGANIPALLI-515641 KANAGANIPALLI MANDAL  ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,248307,ANDHRA PRAGATHI GRAMEENA BANK,KANAGANAPALLI,ANANTAPUR,KANAGANAPALLI,0,0.0
65,0,APGB0001064,0,0,B. KOTHAPALLI-515581 TALUPULA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,247003,ANDHRA PRAGATHI GRAMEENA BANK,B.KOTHAPALLI,ANANTAPUR,B.KOTHAPALLI,0,0.0
66,0,APGB0001065,0,0,URAVAKONDA-515812 URAVAKONDA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,257002,ANDHRA PRAGATHI GRAMEENA BANK,URAVAKONDA,ANANTAPUR,URAVAKONDA,0,0.0
67,0,APGB0001066,0,0,PEDDAMANTHUR-515124 RODDAM MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,202106,ANDHRA PRAGATHI GRAMEENA BANK,PEDDAMANTHUR,ANANTAPUR,PEDDAMANTHUR,0,0.0
68,0,APGB0001067,0,0,EDDULAPALLI-515775 PAMIDI MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,244654,ANDHRA PRAGATHI GRAMEENA BANK,EDDULAPALLI,ANANTAPUR,EDDULAPALLI,0,0.0
69,0,APGB0001068,0,0,GADEKAL-515801 VIDAPANAKAL MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,258711,ANDHRA PRAGATHI GRAMEENA BANK,GADEKAL,ANANTAPUR,GADEKAL,0,0.0
70,0,APGB0001069,0,0,JELLIPALLI-515711 KUDAIR MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,200245,ANDHRA PRAGATHI GRAMEENA BANK,JELLIPALLI,ANANTAPUR,UDIRIPIKONDA,0,0.0
71,0,APGB0001070,0,0,"AMBEDKAR ROAD  BRANCH OPP: Z.P.OFFICE,DR.AMBEDKAR  ROAD,  ANANTAPUR. PIN ┬û515001",0,0,ANDHRA PRADESH,0.0,249142,ANDHRA PRAGATHI GRAMEENA BANK,ANANTPUR -AMBEDKAR ROAD BRANCH,ANANTAPUR,ANANTAPUR,0,0.0
72,0,APGB0001071,0,0,"ANANTAPUR *  POLICE TRAINING COLLEGE BR. OPP.POLICE TRAINING COLLEGE,, ANANTAPUR,  ANANTAPUR DISTRICT  PIN  515001",0,0,ANDHRA PRADESH,0.0,270922,ANDHRA PRAGATHI GRAMEENA BANK,ANANTAPUR-PTC BRANCH,ANANTAPUR,ANANTAPUR,0,0.0
73,0,APGB0001072,0,0,"NARPALA, NARPALA (MANDAL), ANANTAPUR (DIST) - 515435",0,0,ANDHRA PRADESH,0.0,254636,ANDHRA PRAGATHI GRAMEENA BANK,NARPALA,ANANTAPUR,GUGUDU,0,0.0
74,0,APGB0001073,0,0,PENUKONDA-515110 PENUKONDA MANDAL  ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,221169,ANDHRA PRAGATHI GRAMEENA BANK,PENUKONDA,ANANTAPUR,PENUKONDA,0,0.0
75,0,APGB0001074,0,0,MUDIGUBBA-515511 MUDIGUBBA MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,256836,ANDHRA PRAGATHI GRAMEENA BANK,MUDIGUBBA,ANANTAPUR,MUDIGUBBA,0,0.0
76,0,APGB0001075,0,0,"GOOTY-515455 OPP: RTC BUS STAND, GOOTY MANDAL, ANANTAPUR DISTRICT",0,0,ANDHRA PRADESH,0.0,251936,ANDHRA PRAGATHI GRAMEENA BANK,GOOTY,ANANTAPUR,GOOTY,0,0.0
77,0,APGB0001076,0,0,"HINDUPUR-515201 PENUKONDA ROAD, HINDUPUR MANDAL ANANTAPUR DISTRICT",0,0,ANDHRA PRADESH,0.0,227047,ANDHRA PRAGATHI GRAMEENA BANK,HINDUPUR,ANANTAPUR,HINDUPUR,0,0.0
78,0,APGB0001077,0,0,TADIPATRI-515411 TADIPATRI MANDAL ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,227645,ANDHRA PRAGATHI GRAMEENA BANK,TADPATRI,ANANTAPUR,TADPATRI,0,0.0
79,0,APGB0001078,0,0,"KOTHACHERUVU-515133 PUTTAPARTHI ROAD, KOTHACHERUVU MANDAL ANANTAPUR DISTRICT",0,0,ANDHRA PRADESH,0.0,280188,ANDHRA PRAGATHI GRAMEENA BANK,KOTHACHERUVU,ANANTAPUR,KOTHACHERUVU,0,0.0
80,0,APGB0001079,0,0,"AGALI-515311 MAIN ROAD, NEAR WATER TANK,  AGALI MANDAL ANANTAPUR DISTRICT",0,0,ANDHRA PRADESH,0.0,284968,ANDHRA PRAGATHI GRAMEENA BANK,AGALI,ANANTAPUR,AGALI,0,0.0
81,0,APGB0001080,0,0,"KANEKAL-515871 MAIN ROAD,  KANEKAL MANDAL ANANTAPUR DISTRICT",0,0,ANDHRA PRADESH,0.0,257646,ANDHRA PRAGATHI GRAMEENA BANK,KANEKAL,ANANTAPUR,KANEKAL,0,0.0
82,0,APGB0001081,0,0,"ANANTAPUR  MARUTHINAGAR BRANCH, DWARAKAMAYI TOWERS,  RAMA NAGAR MAIN ROAD,  ANANTAPUR, ANANTAPUR DISTRICT. PIN  515001",0,0,ANDHRA PRADESH,0.0,243116,ANDHRA PRAGATHI GRAMEENA BANK,"MARUTHI-NAGAR BRANCH,ANANTAPUR",ANANTAPUR,ANANTAPUR,0,0.0
83,0,APGB0001082,0,0,NIRMALA CONVENT-ANANTAPUR-515 001 REVENUE COLONY ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,244030,ANDHRA PRAGATHI GRAMEENA BANK,"NIRMALA CONVENT, REVENUE COLONY, ANANTAPUR",ANANTAPUR,ANANTAPUR,0,0.0
84,0,APGB0001083,0,0,SAI JUNIOR COLLEGE-ANANTAPUR-515 001 TARAKNATH NAGAR ANANTAPUR DISTRICT,0,0,ANDHRA PRADESH,0.0,272154,ANDHRA PRAGATHI GRAMEENA BANK,"SAI JR. COLLEGE, TARAKNADH NGR, ANANTAPUR",ANANTAPUR,ANANTAPUR,0,0.0
85,0,APGB0001084,0,0,MEDICAL COLLEGE-ANATAPUR-515 001 GOVERNMENT GENERAL HOSPITAL ANANTAPUR.,0,0,ANDHRA PRADESH,0.0,240252,ANDHRA PRAGATHI GRAMEENA BANK,"MEDICAL COLLEGE, GOVT. GEN. HOSP., ANANTAPUR",ANANTAPUR,ANANTAPUR,0,0.0
86,0,APGB0001085,0,0,"MAMILLAPALLI, MUKTHAPURAM (POST), KANAGANIPALLI (MANDAL), ANANTAPUR (DIST) - 515641",0,0,ANDHRA PRADESH,0.0,201199,ANDHRA PRAGATHI GRAMEENA BANK,MAMILLAPALLI,ANANTAPUR,ANANTAPUR,0,0.0
87,0,APGB0001086,0,0,"REKKAMANU, GANDLAPENTA (MANDAL), ANANTAPUR (DIST) - 515521",0,0,ANDHRA PRADESH,0.0,264666,ANDHRA PRAGATHI GRAMEENA BANK,REKKAMANU,ANANTAPUR,GANDLAPENTA,0,0.0
88,0,APGB0001087,0,0,"D.NO.4/11-B, PEDDAVADUGUR  VIL & MANDAL, ANANTAPUR DISTRICT, PIN-515 405",0,0,ANDHRA PRADESH,0.0,243960,ANDHRA PRAGATHI GRAMEENA BANK,PEDDAVADUGUR,ANANTAPUR,PEDAVADIGURI,0,0.0
89,0,APGB0001088,0,0,"D.NO.1/261 & 262 BUKKARAYASAMUDRAM, ANANTAPUR DISTRICT PIN-515 701",0,0,ANDHRA PRADESH,0.0,277844,ANDHRA PRAGATHI GRAMEENA BANK,BUKKARAYA SAMUDRAM,ANANTAPUR,BUKKARAYA SAMUDRAM,0,0.0
90,0,APGB0001089,0,0,"D.NO.16-1-290/A, 17TH WARD, VENUGOPALNAGAR-ANANTAPUR ANANTAPUR DISTRICT PIN-515 001",0,0,ANDHRA PRADESH,0.0,274368,ANDHRA PRAGATHI GRAMEENA BANK,ANANTAPUR-VENUGOPAL NAGAR,ANANTAPUR,ANANTAPUR,0,0.0
91,0,APGB0001090,0,0,"D.NO.6-39, M.G.ROAD, KADIRI POST & MANDAL ANANTAPUR DISTRICT PIN-515 519",0,0,ANDHRA PRADESH,0.0,225032,ANDHRA PRAGATHI GRAMEENA BANK,"M. G. ROAD, KADIRI",ANANTAPUR,KADIRI,0,0.0
92,0,APGB0001091,0,0,NAGASAMUDRAM VIL & PO GUNTAKAL MANDAL ANANTAPUR DISTRICT PIN-515 401,0,0,ANDHRA PRADESH,0.0,200339,ANDHRA PRAGATHI GRAMEENA BANK,NAGASAMUDRAM,ANANTAPUR,GUNTAKAL,0,0.0
93,0,APGB0001092,0,0,KODUR VILLAGE & PO CHILAMATHUR MANDAL ANANTAPUR DISTRICT PIN- 515 601,0,0,ANDHRA PRADESH,0.0,9491308348,ANDHRA PRAGATHI GRAMEENA BANK,KODURU,ANANTAPUR,HINDUPUR,0,0.0
94,0,APGB0001093,0,0,"MOHAMMADABAD-515561  MOHAMMADABAD VIL &POSTAMADAGURU (M), ANANTAPUR (D)",0,0,ANDHRA PRADESH,0.0,9491308347,ANDHRA PRAGATHI GRAMEENA BANK,MOHAMMADABAD,ANANTAPUR,HINDUPUR,0,0.0
95,0,APGB0001094,0,0,"D.NO.3/30,  ENUMULADODDI VILLAGE, KUNDURPI MANDAL ANANTAPUR PIN-515766",0,0,ANDHRA PRADESH,0.0,7382600290,ANDHRA PRAGATHI GRAMEENA BANK,ENUMULADODDI,ANANTAPUR,KALYANDURG,0,0.0
96,0,APGB0001095,0,0,"D.NO.1-A-170,  CHIGICHERLA VILLAGE, DHARMAVARAM MANDAL ANANTAPUR PIN-515672",0,0,ANDHRA PRADESH,0.0,7382600291,ANDHRA PRAGATHI GRAMEENA BANK,CHIGICHERLA,ANANTAPUR,DHARMAVARAM,0,0.0
97,0,APGB0001096,0,0,"GANGAVARAM VILLAGE, BELAGUPPA MANDAL ANANTAPUR PIN-515 761",0,0,ANDHRA PRADESH,0.0,7382600292,ANDHRA PRAGATHI GRAMEENA BANK,GANGAVARAM,ANANTAPUR,BELUGUPPA,0,0.0
98,0,APGB0001097,0,0,"D. NO. 4/117, GODISELAPALLI VILLAGE & POST, D. HIREHAL  MANDAL, ANANTAPUR DISTRICT, PIN-515 871",0,0,ANDHRA PRADESH,0.0,7382633818,ANDHRA PRAGATHI GRAMEENA BANK,GODISELAPALLI,ANANTAPUR,RAYADURG,0,0.0
99,0,APGB0001098,0,0,"D. NO. 1/194, BASAVANAHALLI VILLAGE, AMARAPURAM MANDAL, ANANTAPUR DISTRICT,  PIN-515305",0,0,ANDHRA PRADESH,0.0,7382633706,ANDHRA PRAGATHI GRAMEENA BANK,BASAVANAHALLI,ANANTAPUR,ROLLA,0,0.0
100,0,APGB0001099,0,0,"D. NO. 9/302 A, RATNAGIRI VILLAGE & POST, ROLLA MANDAL, ANANTAPUR.  DISTRICT, PIN-515321",0,0,ANDHRA PRADESH,0.0,7382633813,ANDHRA PRAGATHI GRAMEENA BANK,RATNAGIRI,ANANTAPUR,ROLLA,0,0.0
101,0,APGB0001100,0,0,"RAMAGIRI VILLAGE & POST, RAMAGIRI MANDAL, ANANTAPUR DISTRICT, PIN-515672",0,0,ANDHRA PRADESH,0.0,7382633821,ANDHRA PRAGATHI GRAMEENA BANK,RAMAGIRI,ANANTAPUR,RAMGIRI,0,0.0
102,0,APGB0001101,0,0,"TAPOVANAM, ANANTAPUR MANDAL, ANANTAPUR DIST",0,0,ANDHRA PRADESH,0.0,7382612441,ANDHRA PRAGATHI GRAMEENA BANK,TAPOVANAM-A,ANANTAPUR,ANANTAPUR,0,0.0
103,0,APGB0001102,0,0,"D.NO 1/54, VENGALAMMA CHERUVU VILLAGE, BUKKAPATNAM POST, PUTTAPARTHY MANDAL, ANANTAPUR DISTRICT-515144",0,0,ANDHRA PRADESH,0.0,7382612442,ANDHRA PRAGATHI GRAMEENA BANK,VENGALAMMA CHERUVU,ANANTAPUR,PUTTAPARTHI,0,0.0
104,0,APGB0001103,0,0,"D.NO.30/797, DHARMAVARAM MANDAL, ANANTAPUR, PIN515 671",0,0,ANDHRA PRADESH,0.0,7382633700,ANDHRA PRAGATHI GRAMEENA BANK,DHARMAVARAM KOTHAPET,ANANTAPUR,DHARMAVARAM,0,0.0
105,0,APGB0001104,0,0,"D.NO.3/5, BELUGUPPA VIL & PO,BELUGUPPA MANDAL, ANANTAPUR, PIN515 741",0,0,ANDHRA PRADESH,0.0,7382609272,ANDHRA PRAGATHI GRAMEENA BANK,BELUGUPPA,ANANTAPUR,BELUGUPPA,0,0.0
106,0,APGB0001105,0,0,GORANTLA MANDAL,0,0,ANDHRA PRADESH,0.0,7382633822,ANDHRA PRAGATHI GRAMEENA BANK,VANAVOLU,ANANTAPURAM,VANAVOLU,0,0.0
107,0,APGB0001106,0,0,HANUMESH NAGAR GUNTAKAL,0,0,ANDHRA PRADESH,0.0,9490158418,ANDHRA PRAGATHI GRAMEENA BANK,HANUMESH NAGAR,ANANTAPURAM,GUNTAKAL,0,0.0
108,0,APGB0001107,0,0,DNO 6/64/2 GANESH NAGAR KALYANADURG ROAD ANANTAPURAM,0,0,ANDHRA PRADESH,0.0,225367,ANDHRA PRAGATHI GRAMEENA BANK,KALYANADURG ROAD,ANANTAPURAM,ANANTAPUR,0,0.0
109,0,APGB0001108,0,0,"D.NO 11/1/464/2,VIDYUTH NAGAR CIRCLE, ANANTAPURAM",0,0,ANDHRA PRADESH,0.0,225422,ANDHRA PRAGATHI GRAMEENA BANK,VIDYUTH NAGAR ANANTAPURAM,ANANTAPURAM,ANANTAPURAM,0,0.0
110,0,APGB0001109,0,0,"D.NO 8/1184, HINDUPUR ROAD, VALMIKIN NAGAR, KALYANADURG-515761",0,0,ANDHRA PRADESH,0.0,220039,ANDHRA PRAGATHI GRAMEENA BANK,KALYANADURG VALMIKI CIRICLE,ANANTAPURAM,KALYANADURG,0,0.0
111,0,APGB0001110,0,0,"DNO 13/915, FIRST ROAD, SANJEEV NAGAR, OPP KRISHNAPURAM,TADIPATRI",0,0,ANDHRA PRADESH,0.0,227645,ANDHRA PRAGATHI GRAMEENA BANK,TADIPATRI SANJEEV NAGAR,ANANTAPURAM,TADIPATRI,0,0.0
112,0,APGB0001111,0,0,"D.NO 5/4/13A, NANEPPA NAGAR, LEPAKSHI ROAD, HINDUPUR.",0,0,ANDHRA PRADESH,0.0,9494038574,ANDHRA PRAGATHI GRAMEENA BANK,NANEPPA NAGAR,ANANTAPURAM,HINDUPUR,0,0.0
113,0,APGB0001112,0,0,"17/1/4, HINDUPUR RGPT ROAD, HINDUPUR, ANANTAPURAM DISTRICT,ANDHRA PRADESH.",0,0,ANDHRA PRADESH,0.0,9493327247,ANDHRA PRAGATHI GRAMEENA BANK,HINDUPUR RPGT ROAD,ANANTAPURAM,HINDUPUR,0,0.0
114,0,APGB0001113,0,0,"ANDHRA PRAGATHI GRAMEENA BANK,NARASIMPALLI BRANCH,OPP POST OFFICE,NARASIMPALLI. TADIMARRI(MANDAL),ANANTAPUR(DIST),ANDHRA PRADESH",0,0,ANDHRA PRADESH,0.0,9441368438,ANDHRA PRAGATHI GRAMEENA BANK,NARSIMPALLI,ANANTAPUR,NARASIMPALLI,0,0.0
115,0,APGB0001114,0,0,"DNO 1/99-1,NEAR BYEPASS ROAD,RUDRAMPETA,ANANTAPUR(TOWN),ANDHRA PRADESH",0,0,ANDHRA PRADESH,0.0,9490158195,ANDHRA PRAGATHI GRAMEENA BANK,RUDRAMPETA,ANANTAPURAM,RUDRAMPETA,0,0.0
116,0,APGB0001115,0,0,"DNO 5/211, MAIN ROAD, KONDAKAMARLA VILLAGE,KONDAKAMARLA POST,OBULADEVARA CHERUVU MANDAL,ANANTAPUR DIST,ANDHRA PRADESH. PIN-515531",0,0,ANDHRA PRADESH,0.0,9440570217,ANDHRA PRAGATHI GRAMEENA BANK,KONDAKAMARLA,ANANTAPURAM,KONDAKAMARLA,0,0.0
117,0,APGB0001116,0,0,"DNO 2/62,KOTHACHERUVU ROAD, GUTTURU(VILLAGE),PENUKONDA(MANDAL),ANANTAPURAM (DIST),ANDHRA PRADESH. PIN-515164",0,0,ANDHRA PRADESH,0.0,8985519989,ANDHRA PRAGATHI GRAMEENA BANK,GUTTURU,ANANTAPURAM,GUTTURU,0,0.0
118,0,APGB0001118,0,0,"ANDHRA PRAGATHI GRAMEENA BANK,DOOR NO 13/99,MAIN ROAD,RODDAM(POST & MANDAL),ANANTAPURAM(DIST).PIN-515123",0,0,ANDHRA PRADESH,0.0,7901275041,ANDHRA PRAGATHI GRAMEENA BANK,RODDAM,ANANTAPURAM,RODDAM,0,0.0
119,0,APGB0001119,0,0,"ANDHRA PRAGATHI GRAMEENA BANK,DOOR NO 1/174-A,NALLAMADA MAIN ROAD,REDDIPALLI(VILLAE & POST),NALLAMADA MANDAL,ANANTAPURAM. PIN-515501",0,0,ANDHRA PRADESH,0.0,7901274208,ANDHRA PRAGATHI GRAMEENA BANK,REDDIPALLI,ANANTAPURAM,REDDIPALLI,0,0.0
120,0,APGB0001120,0,0,"D.NO 2/114, BRAHMASAMUDRAM VILLAGE,BRAHMASAMUDRAM MANDAL,ANANTAPURAM (DIST),ANDHRA PRADESH",0,0,ANDHRA PRADESH,0.0,7382263021,ANDHRA PRAGATHI GRAMEENA BANK,BRAHMASAMUDRAM,ANANTAPURAM,BRAHMASAMUDRAM,0,0.0
121,0,APGB0001121,0,0,"D NO 3/159, BOMMAHAHAL (VILLAGE AND MANDAL),ANANTAPURAM(DIST),ANDHRA PRADESH",0,0,ANDHRA PRADESH,0.0,7901099309,ANDHRA PRAGATHI GRAMEENA BANK,BOMMANAHL,ANANTAPURAM,BOMMANAHAL,0,0.0
122,0,APGB0001122,0,0,"DNO 1/140,SANAPA(VILLAGE),ATHMAKUR(MANDAL),ANANTAPURAM(DIST),ANDHRA PRADESH.PIN-515751",0,0,ANDHRA PRADESH,0.0,7901099310,ANDHRA PRAGATHI GRAMEENA BANK,SANAPA,ANANTAPURAM,SANAPA,0,0.0
123,0,APGB0001123,0,0,"D.NO 1-4,CHOLASAMUDRAM(V),NEAR SIVALAYAM,KUDAIR MANDAL,ANANTPUR DIST.-515711",0,0,ANDHRA PRADESH,0.0,9490035128,ANDHRA PRAGATHI GRAMEENA BANK,CHOLASAMUDRAM,ANANTPUR,KUDAIR,0,0.0
124,0,APGB0001124,0,0,D NO 5 25 A PUTTANAGARI VEEDHI KAMBADUR VILLEGE KAMBADUR MANDAL,0,0,ANDHRA PRADESH,0.0,9440237953,ANDHRA PRAGATHI GRAMEENA BANK,KAMBADUR,ANANTAPUR,ANANTAPUR,0,0.0
125,0,APGB0002000,0,0,"ANDHRA PRAGATHI GRAMEENA BANK,REGIONAL OFFICE,D.NO 4/622/R/3,ARAVINDA NAGAR,OPP RTC BUS STAND,KADAPA-516003",0,0,ANDHRA PRADESH,0.0,9490158018,ANDHRA PRAGATHI GRAMEENA BANK,KADAPA RO,YSR KADAPA,KADAPA,0,0.0
126,0,APGB0002002,0,0,VEERAPUNAYUNIPALLE-516321 VEERAPUNAYUNIPALLE MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,270034,ANDHRA PRAGATHI GRAMEENA BANK,VEERAPANAYANIPALLE,CUDDAPAH,VEERAPANAYANIPALLE,0,0.0
127,0,APGB0002005,0,0,VALLUR-516293 VALLUR MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,236482,ANDHRA PRAGATHI GRAMEENA BANK,VALLUR,CUDDAPAH,VALLUR,0,0.0
128,0,APGB0002006,0,0,VEERABALLI-516268 VEERABALLI MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,243426,ANDHRA PRAGATHI GRAMEENA BANK,VEERABALLE,CUDDAPAH,VEERABALLE,0,0.0
129,0,APGB0002007,0,0,PORUMAMILLA-516193 PORUMAMILLA MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,285235,ANDHRA PRAGATHI GRAMEENA BANK,PORUMAMILLA,CUDDAPAH,PORUMAMILLA,0,0.0
130,0,APGB0002008,0,0,UPPARAPALLE-516247 SIDDAVATAM MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,270066,ANDHRA PRAGATHI GRAMEENA BANK,UPPARAPALLE,CUDDAPAH,UPPARAPALLE,0,0.0
131,0,APGB0002012,0,0,VEMULA-516349 VEMULA MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,282481,ANDHRA PRAGATHI GRAMEENA BANK,VEMULA,CUDDAPAH,VEMULA,0,0.0
132,0,APGB0002013,0,0,"KADAPA MAIN BRANCH NEAR KRISHNA THEATRE, MADRAS ROAD, KADAPA,  KADAPA DISTRICT. PIN  516001",0,0,ANDHRA PRADESH,0.0,242910,ANDHRA PRAGATHI GRAMEENA BANK,KADAPA MAIN,CUDDAPAH,CUDDAPAH,0,0.0
133,0,APGB0002014,0,0,KORRAPADU-516359 RAJUPALEM  MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,230157,ANDHRA PRAGATHI GRAMEENA BANK,KORRAPADU,CUDDAPAH,KORRAPADU,0,0.0
134,0,APGB0002015,0,0,PEDDAPASUPULA-516411 PEDDAMUDIAM MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,272607,ANDHRA PRAGATHI GRAMEENA BANK,PEDDA PASUPULA,CUDDAPAH,PEDDA PASUPULA,0,0.0
135,0,APGB0002018,0,0,OBULAVARIPALLE-516108 OBULAVARIPALLE MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,256088,ANDHRA PRAGATHI GRAMEENA BANK,OBULAVARIPALLE,CUDDAPAH,OBULAVARIPALLE,0,0.0
136,0,APGB0002019,0,0,"PRODDUTUR-516360 GANDHI ROAD, PRODDUTUR MANDAL KADAPA DISTRICT",0,0,ANDHRA PRADESH,0.0,243636,ANDHRA PRAGATHI GRAMEENA BANK,PRODDATUR,CUDDAPAH,PRODDATUR,0,0.0
137,0,APGB0002020,0,0,RAYAVARAM-516129 T.SUNDUPALLI MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,243672,ANDHRA PRAGATHI GRAMEENA BANK,RAYAVARAM,CUDDAPAH,RAYAVARAM,0,0.0
138,0,APGB0002022,0,0,VAIMPALLE-516329 VAIMPALLE MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,281242,ANDHRA PRAGATHI GRAMEENA BANK,VEMPALLE,CUDDAPAH,VEMPALLE,0,0.0
139,0,APGB0002023,0,0,KONDAPURAM (K) -516444 KONDAPURAM MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,274213,ANDHRA PRAGATHI GRAMEENA BANK,KONDAPURAM,CUDDAPAH,KONDAPURAM,0,0.0
140,0,APGB0002024,0,0,ATLUR ┬û 516501 ATLUR MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,278750,ANDHRA PRAGATHI GRAMEENA BANK,ATLUR,CUDDAPAH,ATLUR,0,0.0
141,0,APGB0002032,0,0,NANDALUR-516150 NANDALUR MANDAL KADAPA DISTRICT,0,0,ANDHRA PRADESH,0.0,243048,ANDHRA PRAGATHI GRAMEENA BANK,NANDALUR,CUDDAPAH,NANDALUR,0,0.0
